id,tipo,nome,indirizzo,descrizioneIt,descrizioneEn,foursquareId,contatto - fax,contatto - url,contatto - cell,contatto - nome,contatto - email,contatto - telefono,posizione - latitudine,posizione - longitudine,foto - labelEn,foto - labelIt,foto - imageUrl
674651c7-339d-4082-83b5-8349e46d41fd,negozio,ESTETICA BELLESSERE,"Via Nazionale, 96 - 38030 Ziano di Fiemme","Centro estetico- solarium
orari: 9.00-12.00 , 14.30-19.00
chiuso sabato e domenica","Beauty farm and solarium
opening time: 9 a.m.-12 p.m. , 2.30-7 p.m.
closed on Saturday and Sunday",50fc0e63e889fadcbe11ae48,,http://,, ESTETICA BELLESSERE,,+39 (0462)570003,46.287333,11.5650434,,,
4b27c4bb-2efb-444f-aaa7-83878d30a421,negozio,CARTOLERIA TOMASI,Via Roma 8 - 38037 Predazzo (TN),"Cartoleria, Tabacchi e Giornali
Orari: 07.00-12.00 , 16.00-19.00
Chiuso: gioved","Stationery, Tobacco and Newspapers.
Opening Time: 7.00 a.m.-12.00 a.m. , 4-7 p.m.
Closed: Thursday",,,http://,, CARTOLERIA-GIORNALI TOMASI,,+39 (0462)501777,46.3113375663014,11.6024959087372,,,
8be24664-18ce-483f-b5ee-8389e4328880,Noleggio sci,NOLEGGIO SCI MAESTRI SEPPI,Loc. Marco - 38033 Cavalese,"Nolleggio Sci
Orari:8.00-9.00,16.00-19.00",,,,http://,, MAESTRI SEPPI,,+39 (348)7966612,46.2899160796197,11.4773225784302,,,
fc67d5bc-6a1b-4dea-a962-8486b9741511,negozio,TABACCHI E GIORNALI - ZIANO DI FIEMME,Via Roma 8 - 38030 Ziano di Fiemme,"Tabacchi e Giornali
Orari: 6.30-12.30 , 15.00-19.00
          Domenica 6.30-12.30
Chiuso: Domenica Pomeriggio","Tobacco and Newspapers
Opening Time: 6.30 a.m.-12.30 p.m. , 3-7 p.m.
                        Sunday 6.30 a.m.-12.30 p.m.
Close: Sunday Afternoon",50fc7363c84cbb952f0b0203,,http://,+39 (0462)571216, TABACCHI E GIORNALI,,+39 (0462)571216,46.28572,11.5619099,,,
391e362b-1994-42b2-87a0-85d48d8f8a25,negozio,CASA DEL FORMAGGIO,Piazza Ress 6 - 38033 Cavalese,"Formaggi, Salumi e Prodotti Tipici
Orari: 7.00-12.30 , 16.00-19.00","Cheese and Typical Local Products
Opening Time:  7 a.m.-12.30 p.m. , 4-7 p.m.",50f46d2829a62edf097833fc,,http://,, CASA DEL FORMAGGIO,,+39 (0462)340455,46.2907130497054,11.458734869957,,,
22b233b8-9cc2-4a1f-b911-86cf02d99245,negozio,SALONE PROFUMERIA MICHELA,Via Fratelli Bronzetti 20 - 38033 Cavalese,"Parrucchiera Unisex e Profumeria
Orari: 8.30-12.00 , 14.30-19.00
","Unisex Hair Stylist and Perfumery
Opening Time: 8.30 a.m.-12 p.m. , 2.30-7 p.m.",50f6dc74fe7096f29a4e29d7,,http://,, SALONE PROFUMERIA MICHELA,salonemichela@libero.it,+39 (0462)230822,46.2904350382019,11.4630532264709,,,
4712d6ec-f369-4872-b051-86f9acdf3a3d,negozio,EUROBRICO,Via Fiamme Gialle 60 - 38037 Predazzo (TN),"Negozio per il fai da te, bricolage.
Orari: 8.30-12.30 , 15-19
Chiuso: gioved pomeriggio","Shop for DIY
Opening Time: 8.30 a.m.-12.30 p.m. , 3-7 p.m.
closed: Thursday afternoon",,+39 (0462)500083,http://www.eurobriko.com,, EUROBRICO,info@eurobriko.com,+39 (0462)501086,46.3035778782116,11.5934407711029,,,
1fc6094f-b7e1-4922-b886-8989cb4c1dc8,negozio,MACELLERIA CAPOVILLA,Via Anterivo 1  - 38030 Capriana,"Macelleria/Salumeria
Orari: Luned, Marted 8-12 ; Mercoled,Venerd,Sabato 8-12 ;15:30-16:30
Chiuso:Gioved e Domenica",,50fc55b619a93840f0454dae,,http://,, MACELLERIA CAPOVILLA,macelleria.capovilla@virgilio.it,+39 (0462)816010,46.263478,11.337602,,,
997e8148-bdc6-4479-9da6-8a79e9134146,negozio,OUTLET GIGA STORE,Via Nazionale 10/d - 38030 Carano,"Abbigliamento Uomo, Donna, Calzature, Jeanseria
Orari: 9.00-12.15 , 15.30-19.15","Clothes, Shoes, Jeans Store
Opening Time: 9 a.m.-12.15 p.m. , 3.30-7.15 p.m.",50f2fcbc183f7e024dd18cbb,,http://www.gigastore.cc,, OUTLET GIGA STORE,info@gigastore.cc,+39 (0462)340412,46.287705,11.443678,,,
6371ab68-e941-4d31-a570-8cf0b8e45b50,negozio,ANNA STYLE,Via IV Novembre 2 - 38038 Tesero,"Parrucchiera Unisex
Orari: Marted, Gioved e Venerd 8.30-12.00 , 14.30-19.00
          Mercoled e Sabato 8.30-16.30
Chiuso: Domenica e Luned","Unisex Hair Stylist
Opening Time: Tuesday, Thursday and Friday 8.30 a.m.-12 p.m. , 2.30-7 p.m.
                        Wednesday and Saturday 8.30 a.m.-4.30 p.m.
Close: Sunday and Monday",50e863acebcaea3d7efc65a9,,http://,, ANNA STYLE,,+39 (0462)813028,46.2885815921158,11.5127813816071,,,
f5eee82e-2472-418c-9288-8dbba66766ab,negozio,DAYLI,Via Alcide Degasperi 6 - 38037 Predazzo (TN),"Prodotti cosmetici e per la casa
Orari: 7.30-12.30 , 15.30-19.00
Chiuso: domenica","Cosmetics and household
Opening time: 7.30 a.m.-12.00 a.m. , 3.30-7 p.m.
closed: Sunday",,,http://,, DAYLI,,,46.3131396,11.6000925,,,
571df58e-dced-4904-9244-8dce5cdf4eb1,negozio,LA BOTTEGA DI VERONIKA,Piazza Scopoli 12 - 38033 Cavalese,"Oggettistica Regalo e Piccoli Arredi
Orari: 9.00-12.15 , 16.00-19.15","Gifts and Home Center
Opening Time: 9 a.m.-12.15 p.m. , 4-7.15 p.m.",,,http://,, LA BOTTEGA DI VERONIKA,labottegadiveronika@tin.it,+39 (0462)342005,46.2908205471084,11.4604783058167,,,
60433738-06b8-45af-92a6-8e04b6c0a67b,Prodotto di artigianato locale,DORMIRE BENE CUSCINI DI CIRMOLO,Piazza cesare Battisti - 38033 Cavalese,,,,,http://www.dormirebenecuscinidicirmolo.it,, DORMIRE BENE CUSCINI DI CIRMOLO,p.gilmozzi@sgsfuture.it,+39 (335)1371360,46.291799134454,11.4594805240631,,,
f82346e0-dd87-4548-a00f-8fc7097471cc,noleggio,SPORT CERMIS FUNIVIA,"Piazzale Funivia. via Cermis,2 - 38033 Cavalese",Funivie,,,,http://www.alpecermis.it,+39 (0462)341292, SPORT CERMIS,luigi.ventura@cr-surfing.net,+39 (0462)231002,46.2854083468179,11.4654350280762,,,
1d4df644-2b39-4330-8450-905ef6bf02d3,negozio,SIMPATICHE CANAGLIE,Via Roma 1/B - 38037 Predazzo (TN),"Abbigliamento per Bambini.
Orari: 09.00-12.00 , 16-19
chiuso: gioved","Children Clothing.
Opening Time: 9.00 a.m.-12.00 a.m. , 4-7 p.m.
Closed: Thursday",50f82c57e4b0fc8ccb5ee684,,http://,, SIMPATICHE CANAGLIE,simpatiche.canaglie@hotmail.it,+39 (0462)462065,46.311567301522,11.6027534008026,,,
918a6dac-f78b-4be5-ae55-91e61f409db5,Supermercato/minimarket,FAMIGLIA COOPERATIVA-SEDE,p.zza Cesare Battisti 12 - 38033 Cavalese,"Supermercato, Casalinghi, Piccola Merceria
Orari: 8.00-19.15",,50f95f72e0e2a0d070978b60,+39 (0462)239546,http://,, FAMIGLIA COOPERATIVA-SEDE,cavalese@coopcavalese.it,+39 (0462)340378,46.2916656917546,11.4598774909973,,,
be45fde8-f3d0-495f-8107-93243924f30d,negozio,FIORERIA BRIGADOI,Via Minghetti 5 - 38037 Predazzo (TN),"Fioreria
orari: 8.30-12.00 , 15.30-19.00
Chiuso: gioved pomeriggio","Florist
Opening Time: 8.30 a.m.-12.00 a.m , 3.30-7 p.m.
Closed: Thursday afternoon",,,http://,, FIORERIA BRIGADOI,patrizia@fioreriabrigadoi.it,+39 (0462)501329,46.314044,11.598509,,,
48348a28-08fc-4a06-9211-9430abc520f3,Supermercato/minimarket,EUROSPESA,Via Dossi 18 - 38033 Cavalese,"Supermercato
Orari: 7.30-12.00 , 15.30-19.00","Supermarket
Opening Time: 7.30 a.m.-12 p.m. , 3.30-7 p.m.",50f95d41e0e2a0d07093a8ce,,http://www.eurospesa.it,, EUROSPESA,,+39 (0462)340355,46.289196943171,11.454781293869,,,
9825fd20-04d6-4150-9586-9491f9bd198d,negozio,CEMIN'S,Piazza SS. Apostoli 9 - 38037 Predazzo (TN),"Articoli Sportivi
orari: 9.00-12.00 , 16.00-19.00 ","Sports Shop
Opening time: 9.00 a.m.-12.00 a.m. , 4-7 p.m.",,,http://www.ceminsport.it,, CEMIN'S,info@ceminsport.it,+39 (0462)501187,46.3125418127849,11.6023725271225,,,
c8070c45-159e-4857-b840-949c797234c4,negozio,IL GUSCIO,Via Nazionale 47 - 38030 Ziano di Fiemme,"Filati e Intimo
Orari: 9.00-12.00 , 16.00-19.00
Chiuso: Domenica e Gioved","Underwear
Opening Time: 9 a.m.-12 p.m. , 4-7 p.m.
Close: Sunday and Thuersday",50fc6e22c84cbb952f034350,,http://,, IL GUSCIO,,+39 (0462)570074,46.28725,11.56397,,,
e901f30c-e068-4a92-a92e-98023e2e1298,negozio,POLARIS - CAVALESE,"P.zzetta Rizzoli, 8 - 38033 Cavalese","Abbigliamento Donna e Uomo
orari: 9.00-12.00 , 15.30-19.00","Dress shop
opening time: 9 a.m.-12 p.m. , 3.30-7 p.m.",50e45b25e4b04716696ec7f9,,http://,, POLARIS,,+39 (0462)232136,46.2917620670701,11.4594268798828,,,
51e765d8-b5f8-44e0-bafe-9935695cdaf6,Supermercato/minimarket,FAMIGLIA COOPERATIVA-MASI DI CAVALESE,via Chiesa 29 - 38033 Masi di Cavalese,"Supermercato
Orari:8.00-12.00, 16.00-19.00
Chiuso:gioved pomeriggio",,50e5dd92e4b0515dd1099192,+39 (0462)248267,http://,, FAMIGLIA COOPERATIVA-MASI DI CAVALESE,masi@coopcavalese.it,+39 (0462)235555,46.283488,11.485578,,,
35a5adad-cb0f-488a-8263-993ecd8b6cf9,negozio,LA PICCOLA BOTTEGA,Via Prai de Mont 16 - 38037 Bellamonte (TN),"Tabacchi/Giornali/Souvenirs/Articoli Regalo/Cartoleria.
Orari: 8.00-12.00 , 15.30-19.00
Chiuso: gioved e domenica pomeriggio
","Tobacco / Newspapers / Souvenirs / Gifts / Stationery
Opening Time: 8.00 a.m.-12.00a.m. , 3.30-7 p.m
Closed: Thursday and Sunday afternoon
",,,http://,, LA PICCOLA BOTTEGA,lapiccola.bottega@libero.it,+39 (0462)576130 ,46.31311,11.66238,,,
1c3cca6e-f462-435a-a79f-9999308abcdc,negozio,GIALLO E GRIGIO,Piazza Cesare Battisti 13 - 38033 Cavalese,"Gioielleria 
Orari: 9.00-12.30, 16.00-19.30
Chiuso:domenica",,,,http://,, GIALLO E GRIGIO,gialloegrigio@libero.it,+39 (0462)341025,46.29153966224,11.4601349830627,,,
694aca98-2487-48cc-97db-9b2c9dc5b943,negozio,BAIXA,Via F.lli Bronzetti 39 - 38033 Cavalese,"Accessori moda
orari: 9.00-12.00 , 16.00-19.00
","Accessory
opening time: 9 a.m.-12 p.m. , 4-7 p.m.",4e3dac09ae6045423668fac4,,http://www.baixa.it,, BAIXA,,+39 (0462)231337,46.2906796883994,11.4628493785858,,,
44ef882a-d5de-4be1-bf23-9b5b58d754b1,Supermercato/minimarket,FAMIGLIA COOPERATIVA - PREDAZZO,Via Cesare Battisti 21 - 38037 Predazzo (TN),"Supermercato,Casalinghi,Piccola Merceria,Cantina Vini
Orari: 8.00-13.00 , 16.00-19.00
          Domenica chiuso
          23-26-30 dicembre e 6 gennaio aperto 8.00-12.30 , 16-19.15
","Supermarket,Little Home Forniture,haberdashery,Wine Cellar,Clothe's Shop
Opening Time: 8 a.m.-13 p.m. , 4-7 p.m.
Closed: Sunday
23-26-30 December and 6 January open: 8 a.m.-12.30 a.m. , 4-7.15 p.m.",4e560fdfe4cd6917b14ce474,,http://www.fcvalfiemme.it,, FAMIGLIA COOPERATIVA - PREDAZZO,info@fcvalfiemme.it,+39 (0462)501111,46.3131013152124,11.6007900238037,,,
9fc1616c-fd2e-43f2-a778-9b696bd1aabc,negozio,PANIFICIO MERLER,Corso Dolomiti 4 - 38037 Predazzo (TN),"Panificio
Orario: 7.00-12.00 / 16.00-18.30
chiuso: domenica pomeriggio","Bakery
Opening time: 7.00 a.m. - 12.00 a.m. , 4-6.30 p.m.
closed: Sunday afternoon",5023ea37e4b065daa50a5969,,http://,, PANIFICIO MERLER,,+39 (0462)501228,46.313531127762,11.6003394126892,,,
f1349dcc-d0ab-4763-a27b-9b7c68d46a8f,negozio,TABACCHIE E GIORNALI BRIGADOI - PREDAZZO,Via Trento 17 - 38037 Predazzo (TN),"Tabacchi e Giornali
Orari: 7.30-12.00 , 16-19
Chiuso: domenica","Newspapers and Tobacco
Opening Time: 7.30 a.m.-12.00 a.m , 4-7 p.m.
Closed: Sunday",,+39 (0462)501523 ,http://,, TABACCHI E GIORNALI BRIGADOI,tabacchibrigadoi@hotline.it,+39 (0462)501523,46.3096849264569,11.6020452976227,,,
48d57978-feb9-4103-b851-9cab683f7217,negozio,JIBBING,Piazza Dante 10 - 38033 Cavalese,"Street Wear
Orari: 10.00-12.00  16.00-19.00","Street Wear
Opening Times: 10.00-12.00  16.00-19.00",4e2aea81a809f1b16409b3ba,,http://,, JIBBING,jibbing@hotmail.it,+39 (0462)232211,46.2921401532086,11.4585793018341,,,
48d63122-f7dc-4ca8-8ffd-9e3e5076a6bf,Noleggio sci,NOLEGGIO PLUSSERVICE c/o EUROTEL - CAVALESE,Alpe Cermis c/o Eurotel - 38033 Cavalese,"Orari: 8.45-13.00 , 13.30-16.45","Opening Time: 8.45 a.m.-1 p.m. , 1.30-4.45 p.m.",,,http://www.plusservicevlf.com,, PLUSSERVICE c/o EUROTEL,bettin.giancarlo@gmail.com,+39 (333)2073726,46.2507724396429,11.5033292770386,,,
559cd69b-f555-42b3-a055-a067a2fa6e94,negozio,JOMADAL,"p.zza Cesare Battisti, 10 - 38033 Cavalese","Tutto per il bambino, il neonato e la neo mamma
orari: 9.00-12.00 , 15.30-19.00","Baby shop
opening time: 9 a.m.-12 p.m. , 3.30-7 p.m.
",4e3abbb0a809ec55443ef676,+39 (0462)232741,http://,, JOMADAL,info@jomadal.it,+39 (0462)235604,46.2917583603303,11.4593195915222,,,
66e9ef3b-18f7-4974-a93f-a0ee91497894,negozio,MONTEBEL,Via Fratelli Bronzetti 19 - 38033 Cavalese,"Abbigliamento e Calzature
Orario: 9.30-12.00 , 16.00-19.00","Clothes and Shoes Shop
Opening Time: 9.30 a.m.-12 p.m. , 4-7 p.m.",50f8199ff2e78b3db770986e,,http://,, MONTEBEL,,+39 (0462)231494,46.2910948498704,11.4613687992096,,,
4f63c60c-1d5e-4af0-9111-a343cde9347e,negozio,LE LUZIE,Piazza SS.Filippo e Giacomo 4 - 38037 Predazzo (TN),"Intimo
Orari: 9.00-12.00 , 16.00-19.00","Underwear
Opening Time: 9 a.m.-12 p.m. , 4-7 p.m.",,,http://,, LE LUZIE ,,+39 (0462)502907,46.3127295,11.6026726,,,
6c68ceff-8039-4de0-b0fe-a408293c89b6,negozio,SPAZIO BENESSERE,Via Fratelli Bronzetti 39 - 38033 Cavalese,"Estetista,Pedicure,centro Massaggi,Solarium
Orari: 9.00-12.00 , 14.00-19.00","Beauty Specialist,Pedicure,Massage Parlour,Solarium
Opening Time: 9 a.m.-12 p.m. , 2-7 p.m.",50f6e062e88923df2c8ac5d1,,http://,, SPAZIO BENESSERE,,+39 (0039)341702,46.29077606545,11.4625597000122,,,
b79559c2-38c4-4590-9679-a4890c98822e,negozio,BOSIN SKI,Via Fiamme Gialle 63 - 38037  Predazzo,"Preparazione Sci.
Orari: 8.00-12.00 15.30-19.30","Ski service
Opening time: 8.00 a.m.-12.00 a.m. , 3.30-7 p.m.",,,http://www.bosinski.it,, BOSIN SKI,bosin@bosinski.it,+39 (0462)501245,46.3050528224116,11.5963697433472,,,
3482674c-a4ca-4c56-a865-a51109f57654,negozio,OTTICA POZZA,"Via Pizzegoda, 20 - 38033 Cavalese","Ottica
orari: 9.00-12.00 , 15.00-19.00
","Optician store
opening time: 9 a.m.-12 p.m. , 3-7 p.m.",,,http://,, OTTICA POZZA,sioli.sioli@live.it,+39 (0462)235680,46.2907167565159,11.4641690254211,,,
db6be066-320e-4a87-80ea-a577921e89f1,negozio,SOUVENIRS DEFRANCESCO,"Passo Lavaz, 4 - 38030 Varena","Souvenirs e Noleggio Sci
orari: 8.30-12.30 , 13.30-17.30
aperto solo in stagione (inverno e estate)","Souvenirs and ski-rent
opening time:  8.30 a.m.-12.30 p.m. , 1.30-5.30 p.m.
only in winter and summer season",,,http://,+39 (333)7636009, SOUVENIRS DEFRANCESCO,info@lavaze.it,+39 (0462)341367,46.3544219775186,11.4924502372742,,,
de6736c0-943d-4ced-8ee5-a66807d05383,negozio,PANIFICIO ZORZI - MASI DI CAVALESE,Via Chiesa 24 - 38033 Masi di Cavalese,"Orari: 6.30-12 e 16.00-18.30
Chiuso: gioved pomeriggio",,50e5ddeee4b067b036106204,,http://,, PANIFICIO ZORZI,panificio.zorziezio@virgilio.it,+39 (0462)341482,46.283344,11.4833909,,,
1ecf02e0-53aa-428d-97a2-a7c24a2bf464,negozio,GARDENER,via Fratelli Bronzetti - 38030 CAVALESE,"Calzature, Articoli Sportivi, Pelletterie, Abbigliamento, Accessori, Moda
Orari:Luned-sabato 8:30-12:30, 15:30-19:30; domenica 10-12:30, 17-19:30",,4e3c298f2271d21e86e4988b,,http://www.gardener.it,, GARDENER,info@gardener.it,+39 (0462)340276,46.290694515649,11.4624094963074,,,
cf912248-ba7a-4ede-9840-ab8da77f454a,negozio,CARTOLIBRERIA SPAZZALI,Piazza Scopoli 13 - 38033 Cavalese,"Cartolibreria e Articoli Regalo
Orari: 8.00-12.30 , 15.30-19.30","Bookshop and Gifts
Opening Time: 8 a.m.-12.30 p.m. , 3.30-7.30 p.m.",50e463a3e4b0e03a4996bb8f,,http://,, CARTOLIBRERIA SPAZZALI,spazzalisnc@gmail.com,+39 (0462)342393,46.2913172565068,11.4605534076691,,,
f2810e67-a481-4304-9dec-b0701cbaa67f,negozio,CHRIS CHIAR,Via Nazionale 1/a - 38030 Carano,"Bandiere, Premiazioni, Abbigliamento Sportivo
Orari: 9.00-12.00 , 15.30-19.00
Chiuso: Gioved, Sabato e Luned mattina","Flags, Prize-Giving, Sport's Clothes
Opening Time: 9 a.m.-12 p.m. , 3.30-7 p.m.
Close: Thursday, Saturday and Monday Morning",,,http://www.chrischiar.it,, CHRIS CHIAR,info@chrischiar.it,+39 (0462)341280,46.2876474315177,11.4437198638916,,,
74833a64-a85e-4177-a6a3-b1640c8a8716,negozio,UNDERWEAR COLORS OF BENETTON,"Via Bronzetti, 37 - 38033 Cavalese","Negozio Abbigliamento Intimo
orari: 9.00-12.00 , 15.30-19.00
","underclothes shop
opening time: 9 a.m.-12 p.m. , 3.30-7 p.m.
",,,http://,, UNDERWEAR BENETTON,c.fenouil@alice.it,+39 (0462)340639,46.2908057198929,11.4624416828156,,,
967497d9-7c1d-48cf-9eb4-b16a1079c5c6,Prodotto di artigianato locale,LE ZIPOLE,"via Roma, 56/a - 38038 Tesero","Artigianato,decorazioni,restauro
Orari:9.00-12.00,15.30-19.00
Chiuso:gioved e domenica (in stagione quasi sempre aperto)",,50e44e99e4b06fa9b435fd41,,http://www.lezipole.it,, LE ZIPOLE,info@lezipole.it,+39 (0462)814549,46.289372,11.509888,,,
88f259dc-0245-4559-b805-b17973365693,negozio,IL FRUTTETO,Via Fiamme Gialle 54 - 38037 Predazzo (TN),"Ortofrutta e supermercato
Orari: 8.30-12.30 , 16.00-19.00
","Supermarket, Vegetables and fruits.
Opening time: 8.30 a.m.-12.30 a.m. , 4-7 p.m.
",,,http://,, IL FRUTTETO,,+39 (0462)503045,46.3086696027939,11.6016054153442,,,
192ea7f6-169a-47a7-86f7-b2d48aaa7d58,Gelateria / Pasticceria,CASA DEL DOLCE,"P.zza Chiesa, 9 - 38030 Panchi","Pasticceria
orari: 8.00-12.00 , 15.30-19.00
chiuso domenica (in stagione, aperto la mattina)","Bakery/cake shop
opening time: 8 a.m.-12 p.m. , 3.30-7 p.m.
closed on Sunday",4e33a89fae60795fcfd8e0e0,,http://,, CASA DEL DOLCE,,+39 (0462)814277,46.2862887,11.5413526,,,
026a1b29-9129-4519-bd70-b42026733ccb,negozio,PREMIASPORT,Vicolo Furlanello 4/a - 38038 Tesero,"Articoli per premiazioni sportive e manifestazioni culturali
Orari:8.00-12.00, 15.30-19.00
Chuso:domenica e festivi",,50e957de1648f444d3af853a,,http://,, PREMIASPORT,premiasport@cr-surfing.net,+39 (0462)810121,46.28939,11.511937,,,
b73aa10a-b11a-4788-84dc-b4bc140e5e95,negozio,TICIERRE,"P.zza Giuseppe Verdi, 3 - 38030 Castello-Molina di Fiemme","Edicola, tabaccheria, souvenirs
orari: 6.30-13.00 , 15.30-19.30
chiuso domenica pomeriggio","Newspapers and tobacco shop, souvenirs 
opening time: 6.30 a.m.-1 p.m. , 3.30-7.30 p.m.
closed on Sunday afternoon

",,,http://,, TICIERRE,cerossi1878@tin.it,+39 (0462)340097,46.2734180482877,11.4165222644806,,,
2be8915d-d277-4143-bb4e-b51414fa679c,negozio,CEMIN SPORT,Loc.Piera 5/a - 38038 Tesero,"Abbigliamento Sportivo
Orari:9.00-12.00 e 15.30-19.00
Chiuso:domenica",,50fc3f29c84cbb952ebd2eac,,http://www.ceminsport.it,, CEMIN SPORT,info@ceminsport.it,+39 (0462)814800,46.2906722747732,11.4926648139954,,,
dc27697d-e290-40b2-80a4-b7ab261c2edb,Supermercato/minimarket,FAMIGLIA COOPERATIVA,Piazza Italia 3 - 38030 Ziano di Fiemme,"Spermercato, Casalinghi, Abbigliamento
Orari: 8.00-12.15 , 16.00-19.00","Supermarket, Little Home Forniture, Clothing Store
Opening Time: 8 a.m.-12.15 p.m. , 4-7 p.m.",,,http://www.fcvalfiemme.it,, FAMIGLIA COOPERATIVA,,+39 (0462)571126,46.2866687699942,11.5611684322357,,,
2ef68555-2657-4d20-959b-b7dd3bd27c4f,Supermercato/minimarket,DESPAR - CAVALESE,"Via Barattieri, 11 - 38033 Cavalese","Orari:
da luned a domenica
dalle ore 8:30 alle ore 19:30","Openng times:
every day
from 8:30 am to 7:30 pm",4d1e0655dd6a236a8ef22238,,http://www.edespar.it,(0039) 0462 340127, ,,(0039) 0462 340127 ,46.29137,11.46134,,,
28d5ee15-d003-4c5f-a7f8-b9455a35cb5f,negozio,LIBRERIA DISCOVERY - PREDAZZO,Via Trento 33 - 38037 Predazzo (TN),"Libreria
Orari: 09.00-12.00 , 15.30-19.00
Chiuso: Gioved","Library
Opening Time: 9.00 a.m.-12.00 a.m. , 3.30-7 p.m.
Closed: Thursday",4e31394aae6085c3ad184768,,http://,, LIBRERIA DISCOVERY,discoverylibri@homail.it,+39 (0462)501945,46.3091439169221,11.6017770767212,,,
5a39d7f9-b92f-4560-be12-b9ff2de07da4,negozio,TABACCHI E GIORNALI - ZIANO DI FIEMME,Via Nazionale 57 - 38030 Ziano di Fiemme,"Tabacchi e Giornali
Orari: 6.30-12.30 , 16.00-19.30","Tobacco and Newspapers
Opening Time: 6.30 a.m.-12.30 p.m. , 4-7.30 p.m.",50fc73c4c84cbb952f0b8a6a,,http://,, TABACCHI E GIORNALI,,+39 (0462)571118,46.2873743,11.5641166,,,
4ff6cdb5-b905-4aae-ad8f-bac9637b18df,negozio,VIDEO UNO,"P.zza Scopoli,7 - 38033 Cavalese","Audio, Video, Foto Computer e elettrodomestici
orari: 9.00-12.30 , 15.30-19.30
","Computer, photo, video shop
opening time: 9 a.m.-12.30 p.m. , 3.30-7.30 p.m.",4e3c25c8d4c058f9dbf34cf3,,http://www.videounoprocelli.it,, VIDEO UNO,info@video-1.it,+39 (0462)340358,46.2912134668555,11.4603817462921,,,
c94e200f-2fb0-43d0-b971-bb753bc3c959,negozio,IL GHIOTTONE,"P.zza Scopoli,5 - 38033 Cavalese","Gastronomia-Rosticceria-Pane fresco-salumi e prodotti tipici
orari: 9.00-13.00 , 16.00-20.00 
il weekend aperto fino alle 22.00 con degustazioni
","Delicatessen, rotisserie and speciality shop.
opening time: 9 a.m.-1 p.m. , 4-8 p.m.

",4e3daf0d2271d21e86fa04a2,,http://www.ilghiottone.info,, IL GHIOTTONE,info@ilghiottone.info,+39 (0462)340180,46.2910429548586,11.4603281021118,,,
85388e20-f946-4304-86d8-bbb6e917459b,negozio,FIORERIA IL BOCCIOLO,Via IV Novembre 5 - 38038 Tesero,"Fioreria - confezioni e addobbi per ogni occasione
orari: 8.30-12.00 , 15.30-19.00
chiuso gioved e domenica
","Flowers and decorations shop
opening time: 8.30 a.m.-12 p.m. , 3.30-7 p.m.
Closed on Thursday and Sunday


",50e87a47ebcaea3d7f1e9a33,,http://,, FIORERIA IL BOCCIOLO,,+39 (0462)810045 ,46.2884629694308,11.5126848220825,,,
fd430aca-78d4-4efb-9838-bc06b598d1a7,negozio,SALONE MONICA,Via Nazionale 90 - 38030 Ziano di Fiemme,"Parrucchiera Unisex
Orari: 9.00-12.00 , 14.30-19.00
Chiuso: Domenica e Luned
","Unisex Hair Stylist
Opening Time: 9 a.m.-12 p.m. , 2.30-7 p.m.",,,http://,, SALONE MONICA,,+39 (0462)571522,46.2872934,11.5647533,,,
d5e05c87-beac-4430-81d8-bcb76fe3405a,negozio,CARTOLERIA DELLAGIACOMA - CAVALESE,Viale Libert 8 - 38033 Cavalese,"Cartoleria
Orari: 8.30-12.00 , 15.30-19.00","Stationery Shop
Opening Time: 8.30 a.m.-12 p.m. , 3.30-7 p.m.",50f46c2329a62edf0976b3f0,,http://www.dellagiacoma.org,, CARTOLERIA DELLAGIACOMA,cavalese@dellagiacoma.org,+39 (0039)230250,46.2893007366436,11.4625060558319,,,
6c35b033-eda0-4d65-b846-bce9a5908412,Prodotto di artigianato locale,IL PICCHIO,Via Regolani 2 - 38033 Cavalese,"Complementi d'Arredo e Giocattoli in Legno
Orari: 9.30-12.00 , 16.00-19.00","Forniture Equipment and Wooden Toys
Opening Time: 9.30 a.m.-12 p.m. , 4-7 p.m.",4e2af59818a80bb058535efa,,http://www.picchiolegno.it,, IL PICCHIO,picchiolegno@alice.it,+39 (0462)232030,46.2913913918515,11.4586544036865,,,
c006c63f-f8f9-4a88-acb6-be73058051d3,negozio,DOLOMITEN SPORTSWEAR - CAVALESE,Via Fratelli Bronzetti 21/23 - 38033 Cavalese,"Abbigliamento Uomo e Donna
Orario: 9.00-12.30 , 16.00-19.00
            Domenica e Festivi: 10.00-12.30 , 16.00-19.00","Women and Men Clothes Shop
Opening Time: 9 a.m.-12.30 p.m. , 3.30-7 p.m.
                        Sundays: 10 a.m.-12.30 p.m. , 4-7 p.m.",50f95bb045b0c12d39eb1dce,,http://www.dolomiten-sp.it,, DOLOMITEN SPORTSWEAR,coge@dolomiten-sp.it,+39 (0462)340288,46.291005886963,11.4617121219635,,,
e7285b0e-c0a1-4eb5-ae85-bed412a98bf0,negozio,EDER OFFICINA NATURALE,"Via F.lli Bronzetti, 7 - 38033 Cavalese","Vendita di Prodotti tipici del trentino altoadige di loro produzione
orari: 9.00-12.30 , 15.30-19.30","Own production specialty shop 
opening time: 9 a.m.-12.30 p.m. , 3.30-7.30 p.m.",50f95c2745b0c12d39ebf276,,http://www.ederofficinanaturale.it/cavalese,, EDER OFFICINA NATURALE,cavalese@ederofficinanaturale.it,+39 (0462)235052,46.2911615719562,11.4610469341278,,,
